Program Name;Program Arthur;Program Description;Program Length;Program Level;Program Equipment;Days Per Week;Mesocycle Name;Mesocycle Description;Mesocycle Order;Microcycle Name;Microcycle Description;Microcycle Order;Workout Name;Workout Day;Workout Notes;Exercise Name;Exercise Order;Sets;Set Type;Target Repetitions;Target Min Repetitions;Target Max Repetitions;Target Weight (lbs);Target Weight (kg);Weight Increment (lbs);Weight Increment (kg);Target RPE;Target RIR;Percentage of 1RM;Progression Scheme ID;Advanced Exercise Sets
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;3;Day 3 (Light);3;;Cable Triceps Kickback;5;2;;15;15;25;;;;;;2, 1;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;3;Day 3 (Light);3;;Leg Extension;6;2;;15;15;25;;;;;;2, 1;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;3;Day 3 (Light);3;;Cable Glute Back Kick;7;2;;15;15;25;;;;;;2, 1;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;3;Day 3 (Light);3;;Machine Seated Calf Raise;8;2;;15;15;25;;;;;;2, 1;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;3;Day 3 (Light);3;;Reverse Crunch;9;2;;15;15;25;;;;;;2, 1;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Dumbbell Chest Press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Dumbbell Single-Arm Row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Military Press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Barbell Back Squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Dumbbell Lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 1);1;;Dumbbell Stiff-Leg Deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Dumbbell Chest Press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Dumbbell Single-Arm Row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Military Press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Barbell Back Squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Dumbbell Lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;4;Deload (Day 2);2;;Dumbbell Stiff-Leg Deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Dumbbell Chest Press;1;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Dumbbell Single-Arm Row;2;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Military Press;3;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Barbell Back Squat;4;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Barbell Hip Thrust;5;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 1 (Heavy);1;;Barbell Stiff-Leg Deadlift;6;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Barbell Incline Press;1;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Neutral-Grip Lat Pull-Down;2;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Cable Upright Row;3;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Dumbbell Incline Biceps Curl;4;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Cable Rope Overhead Triceps Extension;5;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Leg Press;6;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Machine Seated Leg Curl;7;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Dumbbell Standing Calf Raise;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 2 (Moderate);2;;Cable Kneeling Rope Crunch;9;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Low Cable Fly;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Cable Seated Row;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Machine Lateral Raise;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Dumbbell Hammer Curl;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Cable Triceps Kickback;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Leg Extension;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Cable Glute Back Kick;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Machine Seated Calf Raise;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 1;5;Day 3 (Light);3;;Reverse Crunch;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Dumbbell Chest Press;1;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Dumbbell Single-Arm Row;2;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Military Press;3;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Barbell Back Squat;4;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Barbell Hip Thrust;5;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 1 (Heavy);1;;Barbell Stiff-Leg Deadlift;6;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Barbell Incline Press;1;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Neutral-Grip Lat Pull-Down;2;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Cable Upright Row;3;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Dumbbell Incline Biceps Curl;4;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Cable Rope Overhead Triceps Extension;5;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Leg Press;6;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Machine Seated Leg Curl;7;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Dumbbell Standing Calf Raise;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 2 (Moderate);2;;Cable Kneeling Rope Crunch;9;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Low Cable Fly;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Cable Seated Row;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Machine Lateral Raise;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Dumbbell Hammer Curl;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Cable Triceps Kickback;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Leg Extension;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Cable Glute Back Kick;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Machine Seated Calf Raise;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 2;6;Day 3 (Light);3;;Reverse Crunch;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Dumbbell Chest Press;1;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Dumbbell Single-Arm Row;2;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Military Press;3;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Barbell Back Squat;4;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Barbell Hip Thrust;5;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 1 (Heavy);1;;Barbell Stiff-Leg Deadlift;6;4;;3;3;5;;;;;;2, 2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Barbell Incline Press;1;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Neutral-Grip Lat Pull-Down;2;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Cable Upright Row;3;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Dumbbell Incline Biceps Curl;4;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Cable Rope Overhead Triceps Extension;5;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Leg Press;6;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Machine Seated Leg Curl;7;3;;8;8;12;;;;;;2, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Dumbbell Standing Calf Raise;8;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 2 (Moderate);2;;Cable Kneeling Rope Crunch;9;2;;8;8;12;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Low Cable Fly;1;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Cable Seated Row;2;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Machine Lateral Raise;3;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Dumbbell Hammer Curl;4;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Cable Triceps Kickback;5;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Leg Extension;6;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Cable Glute Back Kick;7;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Machine Seated Calf Raise;8;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 3;7;Day 3 (Light);3;;Reverse Crunch;9;2;;15;15;25;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Dumbbell Chest Press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Dumbbell Single-Arm Row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Military Press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Barbell Back Squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Dumbbell Lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 1);1;;Dumbbell Stiff-Leg Deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Dumbbell Chest Press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Dumbbell Single-Arm Row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Military Press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Barbell Back Squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Dumbbell Lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Basic Training Phase;;2;Week 4;8;Deload (Day 2);2;;Dumbbell Stiff-Leg Deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 1;1;Day 1 (Heavy Lower);1;;Goblet squat;1;5;;3;3;5;;;;;;1, 1, 1, 1, 0;;;
